start_date,end_date,net export [mwh] calculated resolutions,netherlands (export) [mwh] calculated resolutions,netherlands (import) [mwh] calculated resolutions,switzerland (export) [mwh] calculated resolutions,switzerland (import) [mwh] calculated resolutions,denmark (export) [mwh] calculated resolutions,denmark (import) [mwh] calculated resolutions,czech republic (export) [mwh] calculated resolutions,czech republic (import) [mwh] calculated resolutions,luxembourg (export) [mwh] calculated resolutions,luxembourg (import) [mwh] calculated resolutions,sweden (export) [mwh] calculated resolutions,sweden (import) [mwh] calculated resolutions,austria (export) [mwh] calculated resolutions,austria (import) [mwh] calculated resolutions,france (export) [mwh] calculated resolutions,france (import) [mwh] calculated resolutions,poland (export) [mwh] calculated resolutions,poland (import) [mwh] calculated resolutions,norway (export) [mwh] calculated resolutions,norway (import) [mwh] calculated resolutions,belgium (export) [mwh] calculated resolutions,belgium (import) [mwh] calculated resolutions
2022-08-26T00:00:00Z,2022-08-27T00:00:00Z,-5805.75,1267.5,-27117.25,20427,-11114.25,3461.5,-28823.25,5006,-18993,8410.5,0,0,-9927,27070.75,-11917.5,47076,-312,18294,0,0,-24735,3258.5,-7138.25
2022-08-27T00:00:00Z,2022-08-28T00:00:00Z,57182.5,11308.25,-26206,38625.75,-3720,758.75,-32573,14897,-16275,6852.25,0,0,-11705,33645.25,-4206.25,34138,-59,23464,0,1552.75,-7782.25,2031.75,-7564.75
2022-08-28T00:00:00Z,2022-08-29T00:00:00Z,152356.5,27857.75,-35961.5,59335.75,-911.5,4498.5,-16792.5,22296,-17009,5018.75,0,0,-9777,39720.5,-6270.5,32704,-45,31000,0,10691.25,-1289.25,8899,-1608.75
2022-08-29T00:00:00Z,2022-08-30T00:00:00Z,6382.25,6269,-46928,43852,-4718,575,-36131.75,4636,-19561,7566.25,0,0,-12030,36089.75,-8323.75,32737,-2719,19786,0,3897.25,-10908.75,1371.75,-9077.5
2022-08-30T00:00:00Z,2022-08-31T00:00:00Z,33104.75,1089,-66226.5,44049.75,-5484,9358,-9511.25,3565,-17850,7512.75,0,18,-8435,33124.5,-12384.25,48750,-1031,20889,0,7323,-6713,66,-15005.25
2022-08-31T00:00:00Z,2022-09-01T00:00:00Z,35714.75,1430.75,-54683,43461.5,-4500,5372.25,-8118.25,9232,-23786,8895,0,11,-6085,25728.5,-7577.75,46351,-398,24264,0,2160.75,-8620.5,66.75,-17490.25
2022-09-01T00:00:00Z,2022-09-02T00:00:00Z,73146.25,650.5,-28129.25,54810.5,-5296,15206.5,-1808,664,-26463,8210.5,0,24,-5107,31755.75,-20985.75,60797,-305,12221,-175,3648.25,-7147,552.75,-19978.5
2022-09-02T00:00:00Z,2022-09-03T00:00:00Z,174178,7544.5,-26735,47185.25,-7107.25,34896.25,-1491.25,4303,-20808,8976,0,1855,-2627,40761.75,-15001,68349,0,18508,-82,10266.5,-844.75,9113.75,-2884.75
2022-09-03T00:00:00Z,2022-09-04T00:00:00Z,196390,19573.75,-25747,65521.75,-3373.25,18822,-2287,18806,-24007,10451.75,0,6,-10765,40405,-7945.5,46208,0,24779,0,16420.25,-30.5,10696.5,-1144.75
2022-09-04T00:00:00Z,2022-09-05T00:00:00Z,182901.25,12752.75,-23977,71927,-1567.75,21052.25,-3754.75,14582,-19261,9015,0,436,-8373,41866,-11590.25,31793,-62,20128,-8,12307,-322,16034.75,-76.75
2022-09-05T00:00:00Z,2022-09-06T00:00:00Z,145657.25,18503.5,-17096.25,52424.5,-5472.25,6902.25,-7497,17897,-20973,11268.75,0,2141,-5886,35754,-13910.75,44857,-605,23608,-308,3387.5,-3822.5,7107.5,-2623
2022-09-06T00:00:00Z,2022-09-07T00:00:00Z,123959.75,17368.75,-18195,42308.5,-4905.5,13491.5,-10919.25,25451,-16249,11326,0,10,-9415,34127.25,-17337.5,35561,-917,23855,0,3015.25,-7639,5304,-2281.25
2022-09-07T00:00:00Z,2022-09-08T00:00:00Z,-17025.75,3602.25,-44658.75,39008.5,-2676,770.5,-45953.5,11981,-18780,11738.25,0,16,-7714,32995.75,-11893.75,18446,-3902,17039,0,1251.25,-9773.5,4775,-13297.75
2022-09-08T00:00:00Z,2022-09-09T00:00:00Z,-17263.5,5351.75,-19138.75,48862,-763.25,196.25,-48962.25,15209,-21816,10472.5,0,0,-12353,27406.25,-12872.25,12653,-5667,14583,-276,0,-17679.25,318,-12787.5
2022-09-09T00:00:00Z,2022-09-10T00:00:00Z,8825.75,1606.25,-38690.25,32449.75,-894,8137.5,-19913.25,25887,-14399,7860.5,0,0,-13545,30189.75,-5874.5,1453,-24127,23071,-726,3386.5,-4526.75,4648,-7167.75
2022-09-10T00:00:00Z,2022-09-11T00:00:00Z,25079.5,130,-36161.5,34796,-1347.25,15917,-1745,9113,-13772,8581.5,0,0,-14535,25100.25,-9602,9226,-14801,14480,-3,7675.25,-157.75,1167.5,-8982.5
2022-09-11T00:00:00Z,2022-09-12T00:00:00Z,24358.25,0,-35020,26226.5,-1759.5,18706.5,-6111.25,6772,-12151,6753,0,5,-7392,23379.5,-6610,4585,-9646,10040,-1226,14024.5,-0.25,196.5,-6414.25
2022-09-12T00:00:00Z,2022-09-13T00:00:00Z,-15122.25,2436.25,-50928.75,28740.25,-6429.5,6412,-19324.25,9200,-12591,10809.75,0,8,-8814,26521.5,-9598,18113,-10266,21023,-3063,1155.5,-6960,669.25,-12236.25
2022-09-13T00:00:00Z,2022-09-14T00:00:00Z,80124,9378.25,-31131.25,40085,-5199.75,18.75,-37304.25,29147,-15712,11748.5,0,0,-14485,31426.5,-7934,40268,-499,27043,0,2657,-16256,16873.25,0
2022-09-14T00:00:00Z,2022-09-15T00:00:00Z,-52525.25,2695.75,-43514,30979.5,-5836,0,-61082.25,17261,-15736,13137.75,0,0,-14496,26818.5,-17302.25,32048,-1784,21683,0,0,-29273.75,3955.5,-12080
2022-09-15T00:00:00Z,2022-09-16T00:00:00Z,102267,15632.75,-22765.75,52174.5,-2540.5,0.75,-13280.5,28565,-23868,10706,0,0,-12230,24798.25,-17641.25,34609,-1812,24502,0,1435,-9255,13260.25,-23.5
2022-09-16T00:00:00Z,2022-09-17T00:00:00Z,169592,14502.5,-25010.75,55991,-497.5,23023.5,-12765,40264,-22371,10316.5,0,12,-8557,23234.25,-8187,19071,-4150,31955,0,19333.75,-278.75,14470.25,-764.75
2022-09-17T00:00:00Z,2022-09-18T00:00:00Z,222064.25,4126.5,-33589.75,75626.5,-397.25,32525.25,-4446.5,36537,-14607,7141.75,0,845,-6247,28112.5,-2977.5,34413,-48,30194,0,25592.25,0,10775.75,-1512.25
2022-09-18T00:00:00Z,2022-09-19T00:00:00Z,236099.5,11403.75,-9239.5,62429.75,-984.75,50745.25,-1154,18512,-17922,7481,0,707,-894,23277.75,-8724.75,37742,-7,25595,0,17665.25,0,19736.75,-270
2022-09-19T00:00:00Z,2022-09-20T00:00:00Z,116131.25,13676.5,-32959.75,51956.25,-1000.75,17552.25,-14263.25,22917,-17174,12814,0,0,-13841,24908,-7811.25,18921,-329,26064,-30,12868.25,-545.75,7412.5,-5003.75
2022-09-20T00:00:00Z,2022-09-21T00:00:00Z,23555.25,3564.5,-48370,48379,-3635.75,9159,-12268.5,4274,-22800,13078.75,0,5,-9630,22762.5,-19164,25785,-347,23062,-143,6054.75,-3295.75,2642.5,-15557.75
2022-09-21T00:00:00Z,2022-09-22T00:00:00Z,-24710.75,19.5,-52044,34870,-5143,13534,-10684.25,367,-26286,11026,0,24,-5487,27737.75,-24450,16096,-3054,14573,-861,5700.5,-3890,0,-16759.25
2022-09-22T00:00:00Z,2022-09-23T00:00:00Z,2418.5,3890.75,-35984,39197.25,-6534.75,4674.25,-21259.75,1252,-23031,12593,0,17,-9760,27958.5,-23778.5,30126,-449,19917,-338,4177.5,-6269,38.25,-14019
2022-09-23T00:00:00Z,2022-09-24T00:00:00Z,59771,6921.25,-17462,43233.5,-9683.25,4977,-30907.5,2909,-20606,12587,0,8,-10835,31849,-17795.25,49455,-45,27858,0,3317,-9848.5,1738.25,-7899.5
2022-09-24T00:00:00Z,2022-09-25T00:00:00Z,-5344,12134.25,-53621,57634.5,-105.25,216.5,-29440.5,4963,-25761,10422,0,0,-14488,23510.25,-13867.75,12224,-4022,26199,0,1936.75,-10241.75,2887.75,-5924.75
2022-09-25T00:00:00Z,2022-09-26T00:00:00Z,23603.25,11156,-41128.5,48745.75,-339.75,6193,-8126.75,7544,-19832,6801.75,0,0,-14336,26477.5,-6010.25,2837,-21086,27637,0,16300.25,-5395.5,0,-13834.25
2022-09-26T00:00:00Z,2022-09-27T00:00:00Z,115455.25,13108.25,-21104.25,67710.25,0,11875,-12682.5,26521,-20073,9925.25,0,8,-6685,25069,-4858.75,8131,-14590,37168,0,121.5,-268.5,3660.5,-7580.5
2022-09-27T00:00:00Z,2022-09-28T00:00:00Z,50707.5,8050.25,-29128,47774.75,-350.75,5766.75,-4979.75,17195,-15456,9978,0,0,-5857,26302,-6566.25,716,-22750,29855,0,0.25,-2038.25,1684,-9488.5
2022-09-28T00:00:00Z,2022-09-29T00:00:00Z,-84762.25,3195.5,-23856.75,26967.5,-6183.75,4161.25,-8004,199,-45359,11654,0,0,-5857,20329.25,-28279.25,6911,-13895,7500,-2369,0,-15167.5,91.25,-16799.75
2022-09-29T00:00:00Z,2022-09-30T00:00:00Z,-60594.25,10145,-11683.75,19300,-6586,383.25,-44890.5,30,-38482,12068.25,0,0,-5876,18346.25,-27879.5,24143,-2028,16187,-562,0,-16512,1352,-8049.25
2022-09-30T00:00:00Z,2022-10-01T00:00:00Z,5893.75,14869.5,-29685,39624.5,-2624.25,2210.5,-20379.75,9871,-27523,9391.75,0,4,-4753,22661.5,-11383,13502,-9925,27563,-327,236.5,-10726.25,3,-16717.25
2022-10-01T00:00:00Z,2022-10-02T00:00:00Z,178807.5,27898.75,-44474.5,74659.25,0,29671.25,-3166.5,29220,-14589,8077.75,0,1255,-9795,31061.75,-2572.75,7760,-18105,34616,0,19625.75,0,9216,-1551.25
2022-10-02T00:00:00Z,2022-10-03T00:00:00Z,210449,36088.5,-13279,67973.25,-1147.25,32038.75,-3707,20287,-23354,9604,0,480,-3601,18495,-14552,27049,-1998,19492,-3,21360.25,0,19222.5,0
2022-10-03T00:00:00Z,2022-10-04T00:00:00Z,194023,32846.75,-256.75,59645,-6009,22244.75,-6604.25,11921,-22411,12440.5,0,2361,-4147,26357.25,-20776,37342,0,18953,-524,16613.25,-7720.5,21747,0
2022-10-04T00:00:00Z,2022-10-05T00:00:00Z,39130.25,20027.75,-22066.75,50560.5,-3623.25,696.75,-27794,11392,-21032,11498.75,0,6,-9745,25980.25,-22556.25,22873,-215,24456,-2185,0,-19089,5275,-5329.5
